id,nama_ekspedisi,nomor_penjelajahan,banyak_siklus,total_jarak_tempuh,wilayah_eksplorasi,jenis_medan,orientasi_rute,total_jarak_tempuh_satu_siklus,banyak_titik_navigasi,radius_planet_penjelajahan,koordinat_X_lapangan,koordinat_Y_lapangan,koordinat_Z_lapangan,planet_eksplorasi,sektor_planet_eksplorasi,nama_penjelajah,umur_biometrik_penjelajah,planet_lahir,sektor_planet_lahir,planet_kewarganegaraan,sektor_kewarganegaraan,tim_penjelajah,planet_tim_penjelajah,sektor_tim_penjelajah,tim_mesin,planet_tim_mesin,cluster_tim_mesin,waktu_simulasi_alpha,siklus_simulasi_alpha,waktu_simulasi_beta,siklus_simulasi_beta,waktu_simulasi_gamma,siklus_simulasi_gamma,waktu_uji_lingkungan_A,waktu_uji_lingkungan_B,waktu_uji_lingkungan_C,total_siklus_uji,delay_peluncuran,offset_delay_peluncuran,urutan_awal_sebelum_delay,urutan_peluncuran_akhir,siklus_demonstrasi_lapangan,waktu_demonstrasi_lapangan,waktu_kalibrasi_lapangan_A,waktu_kalibrasi_lapangan_B,waktu_kalibrasi_lapangan_C,siklus_kalibrasi_lapangan,durasi_misi_diselesaikan,jumlah_isi_bensin_selama_misi,peringkat_durasi_misi_tercepat,penghargaan_misi
1990,Theseus Expedition,9,1275,297023.1024508089,Andros Orbit Array,Planetary Surface,Prograde,228.57929791020393,684,76404.91249089724,46949.51424708073,-833.3954354683525,60272.3752373587,Andros,Central Celestial Belt,Leonhard Euler,1768.0,Aurion,Central Celestial Belt,Aurion,Central Celestial Belt,Crimson Nova Fleet,Hyperion,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,1:02:52.547,625,1:02:27.559,650,1:14:06.722,150,1:06:38.100,1:03:14.781,1:05:13.319,525,,,10.0,10.0,,,,,,,,1.0,10.0,Bronze
1991,Theseus Expedition,9,1275,297023.1024508089,Andros Orbit Array,Planetary Surface,Prograde,228.57929791020393,684,76404.91249089724,46949.51424708073,-833.3954354683525,60272.3752373587,Andros,Central Celestial Belt,David Hume,2061.0,Aurelia,Central Celestial Belt,Aurion,Central Celestial Belt,Seraphis Engineering,Andros,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,1:03:19.049,525,1:02:47.503,825,1:13:26.524,150,1:06:41.243,1:03:41.786,,425,,,11.0,11.0,,,,,,,,1.0,12.0,Merit
1992,Theseus Expedition,9,1275,297023.1024508089,Andros Orbit Array,Planetary Surface,Prograde,228.57929791020393,684,76404.91249089724,46949.51424708073,-833.3954354683525,60272.3752373587,Andros,Central Celestial Belt,Niccolò Machiavelli,1821.0,Aurion,Central Celestial Belt,Aurion,Central Celestial Belt,Oblivion Robotics,Andros,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,1:03:58.122,300,1:03:48.072,275,1:16:01.730,150,1:05:25.503,1:03:50.051,,425,,,12.0,12.0,,,,,,,,1.0,14.0,Merit
1993,Theseus Expedition,9,1275,297023.1024508089,Andros Orbit Array,Planetary Surface,Prograde,228.57929791020393,684,76404.91249089724,46949.51424708073,-833.3954354683525,60272.3752373587,Andros,Central Celestial Belt,Johannes Kepler,2300.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Ecliptica Consortium,Aurelia,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,,,1:03:03.916,625,1:13:27.261,300,1:06:21.144,,,200,,,15.0,13.0,,,,,,,,1.0,13.0,Merit
1994,Theseus Expedition,9,1300,297023.1024508089,Andros Orbit Array,Planetary Surface,Prograde,228.57929791020393,684,76404.91249089724,46949.51424708073,-833.3954354683525,60272.3752373587,Andros,Central Celestial Belt,Max Planck,1816.0,Frosthelm,Central Celestial Belt,Frosthelm,Central Celestial Belt,Andromeda Research Unit,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,,,1:02:05.559,825,1:13:51.784,100,1:08:06.490,,,125,,,16.0,14.0,,,,,,,99d 06:34:41.000,1.0,2.0,Silver
1995,Theseus Expedition,9,0,297023.1024508089,Andros Orbit Array,Planetary Surface,Prograde,228.57929791020393,684,76404.91249089724,46949.51424708073,-833.3954354683525,60272.3752373587,Andros,Central Celestial Belt,Isaac Newton,2425.0,Altair,Southern Spiral Arm,Altair,Southern Spiral Arm,Andromeda Research Unit,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,1:04:19.230,175,1:02:30.974,725,1:14:22.282,100,1:08:21.118,,,125,,,17.0,15.0,,,,,,,,0.0,,Mission Incomplete
1996,Theseus Expedition,9,1300,297023.1024508089,Andros Orbit Array,Planetary Surface,Prograde,228.57929791020393,684,76404.91249089724,46949.51424708073,-833.3954354683525,60272.3752373587,Andros,Central Celestial Belt,Nikola Tesla,2406.0,Solara,Central Celestial Belt,Solara,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,1:02:15.143,575,1:01:35.604,800,,100,1:08:30.430,,,150,,,18.0,16.0,,,,,,,99d 14:36:38.750,1.0,6.0,Bronze
1997,Theseus Expedition,9,1250,297023.1024508089,Andros Orbit Array,Planetary Surface,Prograde,228.57929791020393,684,76404.91249089724,46949.51424708073,-833.3954354683525,60272.3752373587,Andros,Central Celestial Belt,William Shakespeare,1695.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Oblivion Robotics,Andros,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,1:04:32.927,600,1:04:10.034,700,,25,1:06:00.928,1:04:32.383,,350,5,5.0,13.0,17.0,,,,,,,,3.0,16.0,Merit
1998,Theseus Expedition,9,0,297023.1024508089,Andros Orbit Array,Planetary Surface,Prograde,228.57929791020393,684,76404.91249089724,46949.51424708073,-833.3954354683525,60272.3752373587,Andros,Central Celestial Belt,Alfred Nobel,2536.0,Frosthelm,Central Celestial Belt,Frosthelm,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,1:02:32.215,575,1:02:26.434,725,1:14:05.015,125,1:08:59.493,,,175,,,19.0,18.0,,,,,,,,0.0,,Mission Incomplete
1999,Theseus Expedition,9,225,297023.1024508089,Andros Orbit Array,Planetary Surface,Prograde,228.57929791020393,684,76404.91249089724,46949.51424708073,-833.3954354683525,60272.3752373587,Andros,Central Celestial Belt,Ralph Waldo Emerson,1674.0,Zentara,Northern Spiral Arm,Zentara,Northern Spiral Arm,Ecliptica Consortium,Aurelia,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,1:03:24.714,450,1:02:41.838,875,1:14:12.892,325,1:06:47.606,1:05:15.531,,400,15,15.0,14.0,19.0,,,,,,,,0.0,,Mission Incomplete
2000,Theseus Expedition,9,1225,297023.1024508089,Andros Orbit Array,Planetary Surface,Prograde,228.57929791020393,684,76404.91249089724,46949.51424708073,-833.3954354683525,60272.3752373587,Andros,Central Celestial Belt,Aristotle,2142.0,Velaris,Southern Spiral Arm,Velaris,Southern Spiral Arm,Seraphis Engineering,Andros,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,,50,1:02:46.223,875,1:13:06.270,250,1:07:11.159,1:07:16.048,,375,,,,20.0,,,,,,,,1.0,17.0,Merit
2001,Theseus Expedition,9,275,297023.1024508089,Andros Orbit Array,Planetary Surface,Prograde,228.57929791020393,684,76404.91249089724,46949.51424708073,-833.3954354683525,60272.3752373587,Andros,Central Celestial Belt,Johannes Gutenberg,1742.0,Sirioth,Central Celestial Belt,Sirioth,Central Celestial Belt,Altaris Mechanica,Zephyra,Galactic East Sector,Helion Systems,Aurion,Central Celestial Belt,1:05:03.308,475,1:04:30.909,525,1:15:43.299,250,1:10:45.692,,,175,,,,21.0,,,,,,,,0.0,,Mission Incomplete
2002,Theseus Expedition,9,1250,297023.1024508089,Andros Orbit Array,Planetary Surface,Prograde,228.57929791020393,684,76404.91249089724,46949.51424708073,-833.3954354683525,60272.3752373587,Andros,Central Celestial Belt,Socrates,2032.0,Nebiros,Galactic East Sector,Nebiros,Galactic East Sector,Altaris Mechanica,Zephyra,Galactic East Sector,Helion Systems,Aurion,Central Celestial Belt,,,1:04:03.981,775,1:16:15.233,250,1:10:53.608,,,150,,,,22.0,,,,,,,,2.0,15.0,Merit
2003,Theseus Expedition,10,1072,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Charles Darwin,2123.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,51:12.668,464,50:42.924,624,50:20.170,384,50:14.423,49:54.154,49:32.059,272,,,1.0,1.0,,,,,,,40d 10:23:37.568,2.0,1.0,Gold
2004,Theseus Expedition,10,1072,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Max Planck,1818.0,Frosthelm,Central Celestial Belt,Frosthelm,Central Celestial Belt,Andromeda Research Unit,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,,,51:22.531,544,50:52.476,304,50:37.100,50:03.628,49:40.563,240,,,2.0,2.0,,,,,,,40d 13:58:53.408,2.0,2.0,Silver
2005,Theseus Expedition,10,0,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Isaac Newton,2428.0,Altair,Southern Spiral Arm,Altair,Southern Spiral Arm,Andromeda Research Unit,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,52:07.458,304,51:08.513,576,50:51.079,288,50:43.546,50:04.288,49:52.950,336,,,3.0,3.0,,,,,,,,0.0,,Mission Incomplete
2006,Theseus Expedition,10,1056,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Thomas More,1592.0,Nordwyn,Central Celestial Belt,Nordwyn,Central Celestial Belt,Orion Dynamics,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,51:50.489,512,51:06.028,640,50:58.107,256,50:38.847,50:20.519,49:58.231,272,,,4.0,4.0,,,,,,,,3.0,9.0,Bronze
2007,Theseus Expedition,10,1072,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Erwin Schrödinger,1830.0,Auralis,Southern Star Cluster,Auralis,Southern Star Cluster,Aetherion Initiative,Crimson Verge,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,51:34.646,432,50:45.953,560,50:58.612,208,50:33.294,50:23.121,50:00.522,304,,,5.0,5.0,,,,,,,40d 19:27:45.328,3.0,6.0,Bronze
2008,Theseus Expedition,10,1072,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Leonardo da Vinci,1976.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Aetherion Initiative,Crimson Verge,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,51:50.178,448,51:17.211,560,51:03.310,272,50:36.284,50:15.005,50:12.326,256,,,6.0,6.0,,,,,,,40d 17:59:22.688,3.0,4.0,Bronze
2009,Theseus Expedition,10,1072,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Nikola Tesla,2409.0,Solara,Central Celestial Belt,Solara,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,51:24.007,336,51:20.357,512,50:43.662,176,50:43.856,50:23.548,50:15.122,304,,,7.0,7.0,,,,,,,40d 19:26:54.384,3.0,5.0,Bronze
2010,Theseus Expedition,10,704,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Baruch Spinoza,1478.0,Polaris Rim,Central Celestial Belt,Polaris Rim,Central Celestial Belt,Crimson Nova Fleet,Hyperion,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,51:59.497,448,51:25.133,432,51:12.668,304,50:49.331,50:32.751,50:27.392,352,,,8.0,8.0,,,,,,,,2.0,,Mission Incomplete
2011,Theseus Expedition,10,1072,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Voltaire,1966.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Aurora Division,Astralis,Galactic East Sector,Lunaris Command,Titanis,Central Celestial Belt,52:09.399,352,51:30.608,512,51:12.513,304,51:04.747,50:29.411,50:29.295,336,,,9.0,9.0,,,,,,,40d 21:28:10.224,2.0,7.0,Bronze
2012,Theseus Expedition,10,1056,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Alexander Hamilton,1788.0,Zentara,Northern Spiral Arm,Zentara,Northern Spiral Arm,Aurora Division,Astralis,Galactic East Sector,Lunaris Command,Titanis,Central Celestial Belt,52:09.632,384,51:30.142,448,51:27.191,336,51:04.320,50:35.003,50:30.110,336,,,10.0,10.0,,,,,,,,3.0,10.0,Bronze
2013,Theseus Expedition,10,1072,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Benjamin Franklin,2520.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Orion Dynamics,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,51:39.927,384,51:16.163,640,51:26.569,240,50:45.254,50:36.245,,240,,,11.0,11.0,,,,,,,41d 01:00:47.024,3.0,8.0,Bronze
2014,Theseus Expedition,10,1056,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Alfred Nobel,2539.0,Frosthelm,Central Celestial Belt,Frosthelm,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,51:54.566,336,51:03.194,608,51:01.446,128,50:49.487,50:39.352,,208,,,12.0,12.0,,,,,,,,3.0,11.0,Merit
2015,Theseus Expedition,10,1056,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Leonhard Euler,1770.0,Aurion,Central Celestial Belt,Aurion,Central Celestial Belt,Crimson Nova Fleet,Hyperion,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,52:09.166,368,51:37.092,512,51:25.832,320,50:48.011,50:39.818,,224,,,13.0,13.0,,,,,,,,3.0,13.0,Merit
2016,Theseus Expedition,10,416,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,David Hume,2064.0,Aurelia,Central Celestial Belt,Aurion,Central Celestial Belt,Seraphis Engineering,Andros,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,52:48.656,320,52:00.313,560,51:49.440,368,51:03.465,51:06.921,,224,,,15.0,14.0,,,,,,,,1.0,,Mission Incomplete
2017,Theseus Expedition,10,752,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Johannes Kepler,2303.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Ecliptica Consortium,Aurelia,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,52:06.021,288,51:23.774,656,52:19.184,96,51:13.095,,,128,,,17.0,15.0,,,,,,,,3.0,,Mission Incomplete
2018,Theseus Expedition,10,1056,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Ralph Waldo Emerson,1677.0,Zentara,Northern Spiral Arm,Zentara,Northern Spiral Arm,Ecliptica Consortium,Aurelia,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,,,52:05.982,640,51:30.918,368,50:57.447,50:59.311,,224,3,3.0,14.0,16.0,,,,,,,,3.0,14.0,Merit
2019,Theseus Expedition,10,1056,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Niccolò Machiavelli,1823.0,Aurion,Central Celestial Belt,Aurion,Central Celestial Belt,Oblivion Robotics,Andros,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,53:42.203,384,52:37.978,496,51:54.100,336,51:33.831,,,128,,,18.0,17.0,,,,,,,,2.0,15.0,Merit
2020,Theseus Expedition,10,1056,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Aristotle,2145.0,Velaris,Southern Spiral Arm,Velaris,Southern Spiral Arm,Seraphis Engineering,Andros,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,52:58.403,480,51:52.547,560,52:04.506,304,51:53.983,,,112,,,19.0,18.0,,,,,,,,2.0,12.0,Merit
2021,Theseus Expedition,10,1040,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Socrates,2034.0,Nebiros,Galactic East Sector,Nebiros,Galactic East Sector,Altaris Mechanica,Zephyra,Galactic East Sector,Helion Systems,Aurion,Central Celestial Belt,53:26.283,496,54:11.170,192,52:25.941,336,52:02.254,,,112,,,20.0,19.0,,,,,,,,3.0,16.0,Merit
2022,Theseus Expedition,10,1072,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Albert Einstein,2157.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,51:15.192,400,50:41.992,608,50:43.507,320,50:55.272,,,80,5,5.0,16.0,20.0,,,,,,,40d 14:16:55.056,3.0,3.0,Silver
2023,Theseus Expedition,10,1040,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,William Shakespeare,1698.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Oblivion Robotics,Andros,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,53:54.512,352,53:00.111,448,54:00.337,112,52:05.400,,,144,,,21.0,21.0,,,,,,,,3.0,17.0,Merit
2024,Theseus Expedition,10,1040,190396.96548736352,Titan Forge Perimeter,Planetary Surface,Prograde,177.60910959642118,646,81882.99318383701,52770.3923477837,7948.5862515708595,62104.18859309418,Titanis,Central Celestial Belt,Johannes Gutenberg,1744.0,Sirioth,Central Celestial Belt,Sirioth,Central Celestial Belt,Altaris Mechanica,Zephyra,Galactic East Sector,Helion Systems,Aurion,Central Celestial Belt,53:52.843,560,52:59.024,336,53:45.892,224,,,,,,,,,,,,,,,,3.0,18.0,Merit
2025,Theseus Expedition,11,980,129129.27236445472,Lyra Frontier Zone,Planetary Surface,Prograde,131.78175237458737,420,49845.23187350524,31742.11447158849,11085.533175959537,36798.047007970075,Lyra,Central Celestial Belt,Charles Darwin,2124.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,43:06.814,434,42:28.402,532,42:09.602,336,42:43.652,41:45.988,41:28.091,280,,,1.0,1.0,,,,,,,33d 02:27:09.970,3.0,4.0,Bronze
2026,Theseus Expedition,11,980,129129.27236445472,Lyra Frontier Zone,Planetary Surface,Prograde,131.78175237458737,420,49845.23187350524,31742.11447158849,11085.533175959537,36798.047007970075,Lyra,Central Celestial Belt,Leonardo da Vinci,1977.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Aetherion Initiative,Crimson Verge,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,43:43.602,392,42:40.163,462,42:20.430,224,42:56.737,41:54.892,41:42.710,224,,,2.0,2.0,,,,,,,33d 06:30:02.136,2.0,7.0,Bronze
2027,Theseus Expedition,11,980,129129.27236445472,Lyra Frontier Zone,Planetary Surface,Prograde,131.78175237458737,420,49845.23187350524,31742.11447158849,11085.533175959537,36798.047007970075,Lyra,Central Celestial Belt,Max Planck,1820.0,Frosthelm,Central Celestial Belt,Frosthelm,Central Celestial Belt,Andromeda Research Unit,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,44:16.992,294,43:06.874,518,42:27.349,294,42:57.580,42:00.006,41:47.312,266,,,3.0,3.0,,,,,,,33d 06:32:42.156,3.0,8.0,Bronze
2028,Theseus Expedition,11,980,129129.27236445472,Lyra Frontier Zone,Planetary Surface,Prograde,131.78175237458737,420,49845.23187350524,31742.11447158849,11085.533175959537,36798.047007970075,Lyra,Central Celestial Belt,Erwin Schrödinger,1831.0,Auralis,Southern Star Cluster,Auralis,Southern Star Cluster,Aetherion Initiative,Crimson Verge,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,44:00.508,224,43:06.393,406,42:27.138,210,42:51.714,41:56.998,41:48.425,252,,,4.0,4.0,,,,,,,33d 01:42:31.210,3.0,1.0,Gold
2029,Theseus Expedition,11,980,129129.27236445472,Lyra Frontier Zone,Planetary Surface,Prograde,131.78175237458737,420,49845.23187350524,31742.11447158849,11085.533175959537,36798.047007970075,Lyra,Central Celestial Belt,Nikola Tesla,2410.0,Solara,Central Celestial Belt,Solara,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,43:33.134,322,42:49.969,364,42:29.876,154,43:09.521,42:14.234,42:04.007,238,,,5.0,5.0,,,,,,,33d 02:19:11.576,2.0,2.0,Silver
2030,Theseus Expedition,11,980,129129.27236445472,Lyra Frontier Zone,Planetary Surface,Prograde,131.78175237458737,420,49845.23187350524,31742.11447158849,11085.533175959537,36798.047007970075,Lyra,Central Celestial Belt,Isaac Newton,2429.0,Altair,Southern Spiral Arm,Altair,Southern Spiral Arm,Andromeda Research Unit,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,44:05.862,336,43:18.997,252,42:43.773,252,43:24.712,42:07.646,42:13.452,266,,,6.0,6.0,,,,,,,33d 05:11:57.974,3.0,5.0,Bronze
